SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
101097,Cash loans,F,N,Y,0,135000,755550,30465,562500,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.035792,-18601,-1233,-173,-838,,1,1,0,1,0,0,Cleaning staff,1,2,2,MONDAY,11,0,0,0,0,0,0,Government,,0.696861536,0.328063161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,2,0,-679,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
101099,Cash loans,F,N,Y,0,99000,186700.5,8982,186700.5,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.01885,-24975,365243,-11138,-4706,,1,0,0,1,1,0,,1,2,2,THURSDAY,11,0,0,0,0,0,0,XNA,,0.672433129,0.646329898,0.1536,0.1613,0.9846,0.7892,0.0649,0,0.3448,0.1667,0.2083,0.0728,0.1252,0.1402,0,0,0.1565,0.1674,0.9846,0.7975,0.0655,0,0.3448,0.1667,0.2083,0.0744,0.1368,0.1461,0,0,0.1551,0.1613,0.9846,0.792,0.0653,0,0.3448,0.1667,0.2083,0.074,0.1274,0.1427,0,0,reg oper account,block of flats,0.1457,Panel,No,4,0,4,0,-2450,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101107,Cash loans,F,N,Y,1,157500,525735,48348,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008019,-16810,-765,-4852,-347,,1,1,0,1,0,0,Laborers,3,2,2,FRIDAY,15,0,0,0,0,0,0,Industry: type 3,,0.423406094,0.795803133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101118,Cash loans,F,N,Y,0,157500,651960,27535.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.02461,-16681,-2603,-3142,-236,,1,1,0,1,0,0,Sales staff,2,2,2,MONDAY,9,0,0,0,0,0,0,Self-employed,0.480069238,0.542263767,0.633031641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
101125,Cash loans,M,Y,Y,1,225000,1024740,52452,900000,"Spouse, partner",Commercial associate,Higher education,Married,House / apartment,0.035792,-14116,-1334,-1093,-2101,3,1,1,0,1,0,0,Drivers,3,2,2,WEDNESDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.274827376,0.4762988,0.349055251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
101126,Cash loans,F,N,N,1,99000,431280,22149,360000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-14463,-2812,-8513,-5206,,1,1,0,1,1,0,,3,1,1,SATURDAY,11,0,0,0,0,1,1,Business Entity Type 3,0.439441533,0.659740062,0.681705878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2127,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
101128,Cash loans,M,Y,Y,0,337500,675000,69165,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00963,-17307,-4870,-635,-820,3,1,1,0,1,0,0,,2,2,2,WEDNESDAY,11,1,1,1,1,1,1,Security,,0.746213179,0.649620311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-598,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101136,Cash loans,F,Y,Y,0,94500,104256,11358,90000,Unaccompanied,Working,Incomplete higher,Single / not married,With parents,0.002042,-8885,-1392,-3455,-1556,8,1,1,0,1,0,1,,1,3,3,SUNDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.52406966,0.10488506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,-468,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101140,Cash loans,F,N,N,0,112500,450000,35554.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-12158,-4636,-5729,-3648,,1,1,0,1,1,0,Laborers,2,2,2,TUESDAY,12,0,0,0,0,1,1,Transport: type 2,,0.494808519,0.213966852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-365,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
101149,Cash loans,F,N,N,0,135000,407520,24930,360000,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.00963,-18912,365243,-2133,-2437,,1,0,0,1,1,0,,1,2,2,WEDNESDAY,11,0,0,0,0,0,0,XNA,,0.167938868,,0.1351,0.1602,0.9826,,,0,0.3103,0.1667,0.2083,,0.1101,0.1235,0,0,0.1376,0.1662,0.9826,,,0,0.3103,0.1667,0.2083,,0.1203,0.1287,0,0,0.1364,0.1602,0.9826,,,0,0.3103,0.1667,0.2083,,0.112,0.1257,0,0,reg oper account,block of flats,0.1074,"Stone, brick",No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101160,Cash loans,F,N,Y,0,225000,573408,31234.5,495000,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,0.009549,-21664,365243,-6858,-5226,,1,0,0,1,0,0,,1,2,2,TUESDAY,12,0,0,0,0,0,0,XNA,,0.437531757,,0.0165,,0.9707,,,,0.1034,0.0417,,0.0262,,0.0176,,0,0.0168,,0.9707,,,,0.1034,0.0417,,0.0268,,0.0183,,0,0.0167,,0.9707,,,,0.1034,0.0417,,0.0266,,0.0179,,0,,block of flats,0.0157,"Stone, brick",No,0,0,0,0,-391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101169,Cash loans,M,Y,Y,0,225000,717021,52308,612000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010032,-20475,-1949,-2999,-4011,20,1,1,0,1,1,0,Laborers,2,2,2,THURSDAY,3,0,0,0,0,1,1,Transport: type 3,,0.16964469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,-1821,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
101181,Cash loans,F,N,Y,3,225000,1085058,52330.5,891000,Unaccompanied,Working,Higher education,Married,House / apartment,0.003818,-16548,-3686,-4393,-103,,1,1,0,1,1,0,Laborers,5,2,2,TUESDAY,4,0,0,0,0,0,0,Business Entity Type 3,0.637228086,0.561363041,0.563835049,0.0021,,0.9925,,,,,0,,,,,,,0.0021,,0.9926,,,,,0,,,,,,,0.0021,,0.9925,,,,,0,,,,,,,,,0.0016,,No,0,0,0,0,-419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
101186,Cash loans,F,Y,Y,0,157500,305640,33043.5,270000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.010032,-16035,-1529,-4232,-5095,16,1,1,0,1,1,1,Accountants,2,2,2,MONDAY,10,0,0,0,0,0,0,Transport: type 2,0.497996261,0.571635827,0.694092643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-361,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101190,Cash loans,F,Y,N,1,135000,252000,11227.5,252000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018209,-15928,-1982,-3212,-1202,31,1,1,0,1,0,0,Sales staff,3,3,3,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.419754802,0.444879964,0.384206813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
101193,Cash loans,M,N,Y,1,94500,364896,22450.5,315000,Family,Working,Secondary / secondary special,Married,House / apartment,0.035792,-9540,-206,-4248,-2219,,1,1,0,1,0,0,,3,2,2,TUESDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.419825852,0.601565615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-757,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101194,Cash loans,F,Y,N,2,67500,343800,11871,225000,Family,Working,Secondary / secondary special,Married,House / apartment,0.030755,-12487,-3781,-6628,-2407,22,1,1,1,1,1,0,,4,2,2,TUESDAY,15,0,0,0,0,0,0,School,0.170992348,0.189677159,0.54065445,0.0402,0.0635,0.9762,0.6736,0.0241,0,0.1034,0.125,,0.0376,0.0303,0.0307,0.0116,0.0537,0.041,0.0659,0.9762,0.6864,0.0243,0,0.1034,0.125,,0.0385,0.0331,0.032,0.0117,0.0568,0.0406,0.0635,0.9762,0.678,0.0242,0,0.1034,0.125,,0.0383,0.0308,0.0313,0.0116,0.0548,,block of flats,0.049,"Stone, brick",No,0,0,0,0,-1827,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101198,Cash loans,M,N,Y,1,135000,405000,37273.5,405000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.032561,-12083,-1644,-6187,-4278,,1,1,0,1,0,0,High skill tech staff,2,1,1,TUESDAY,12,0,0,0,0,0,0,Business Entity Type 2,,0.625207009,0.236610824,,,0.9851,0.796,0.0296,0.16,0.069,0.4583,,0.0229,,0.2689,,0,,,0.9851,0.804,0.0098,0.1611,0.069,0.4583,,0,,0.2464,,0,,,0.9851,0.7987,0.0298,0.16,0.069,0.4583,,0.0233,,0.2832,,0,,block of flats,0.1913,"Stone, brick",No,5,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
101200,Cash loans,F,N,N,0,292500,270000,17253,270000,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.032561,-15593,-8540,-9674,-4818,,1,1,0,1,1,0,Private service staff,1,1,1,FRIDAY,18,0,0,0,0,1,1,Services,,0.717951274,0.350695843,0.268,0.193,0.9816,,,0.28,0.2414,0.3333,,0.27,,0.2707,,0.0152,0.2731,0.2003,0.9816,,,0.282,0.2414,0.3333,,0.2761,,0.2821,,0.0161,0.2706,0.193,0.9816,,,0.28,0.2414,0.3333,,0.2747,,0.2756,,0.0155,,block of flats,0.2163,Panel,No,0,0,0,0,-3172,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
101204,Cash loans,M,Y,N,1,180000,622413,30073.5,495000,Family,Working,Secondary / secondary special,Married,House / apartment,0.035792,-15784,-2696,-1187,-4750,10,1,1,0,1,0,0,,3,2,2,WEDNESDAY,12,0,0,0,0,1,1,Self-employed,,0.717862703,0.75037515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
101211,Cash loans,F,N,N,0,198000,378706.5,19336.5,306000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.019101,-19604,365243,-11918,-3139,,1,0,0,1,0,0,,2,2,2,FRIDAY,17,0,0,0,0,0,0,XNA,,0.307217446,0.629674251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,-925,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
101213,Cash loans,F,N,Y,1,90000,272520,16803,225000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.020246,-11519,-2674,-499,-4162,,1,1,1,1,1,0,,3,3,3,FRIDAY,5,0,0,0,0,0,0,Government,0.322666564,0.564994261,0.301624892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,-2865,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101223,Cash loans,F,N,Y,0,157500,180000,14350.5,180000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-10496,-970,-888,-1424,,1,1,1,1,1,0,Sales staff,2,2,2,MONDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.277722413,0.741211637,,0.0763,0.0726,0.9846,,,0,0.1724,0.1667,,0.0369,,0.0674,,0,0.0777,0.0754,0.9846,,,0,0.1724,0.1667,,0.0377,,0.0703,,0,0.077,0.0726,0.9846,,,0,0.1724,0.1667,,0.0375,,0.0687,,0,,block of flats,0.078,"Stone, brick",No,3,0,3,0,-1077,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101225,Cash loans,F,Y,Y,0,216000,502497,36693,454500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00733,-10707,-119,-4861,-1270,35,1,1,0,1,0,0,Sales staff,2,2,2,SUNDAY,15,0,0,0,1,1,0,Trade: type 3,0.380235557,0.596028548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-817,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101237,Cash loans,F,Y,Y,0,112500,311877,15003,252000,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.028663,-20848,365243,-458,-312,65,1,0,0,1,0,0,,1,2,2,FRIDAY,13,0,0,0,0,0,0,XNA,0.561167088,0.451569896,0.358951229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-245,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
101243,Cash loans,F,N,Y,0,90000,314055,13329,238500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.010966,-21590,365243,-401,-185,,1,0,0,1,0,0,,2,2,2,FRIDAY,12,0,0,0,0,0,0,XNA,,0.172656759,0.659405532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,-1334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101244,Cash loans,F,N,Y,1,81000,225000,27994.5,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018209,-10224,-1842,-4718,-2820,,1,1,0,1,1,1,Laborers,3,3,3,WEDNESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.189283614,0.304057078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1271,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
101258,Cash loans,F,N,Y,0,135000,500490,52686,450000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.011703,-24548,365243,-3968,-4531,,1,0,0,1,0,0,,2,2,2,MONDAY,10,0,0,0,0,0,0,XNA,,0.701460982,0.474051289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,4,0,-336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
101259,Cash loans,F,N,N,0,81000,318069,25632,265500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,With parents,0.002134,-9956,-1631,-2610,-2623,,1,1,0,1,0,0,,2,3,3,WEDNESDAY,9,0,0,0,1,1,0,Agriculture,,0.397814443,0.340906426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1550,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
101268,Cash loans,M,N,Y,0,157500,292500,34843.5,292500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-16662,-1417,-8234,-188,,1,1,0,1,0,0,High skill tech staff,2,2,2,THURSDAY,13,0,0,0,0,0,0,Trade: type 7,0.419020822,0.37165565,0.493862882,0.0935,,0.9841,,,0.06,0.1034,0.2917,,,,0.0815,,0,0.0756,,0.9772,,,0.0403,0.0345,0.1667,,,,0.0585,,0,0.0833,,0.9876,,,0.06,0.069,0.3333,,,,0.0856,,0,,,0.0597,Panel,No,0,0,0,0,-1347,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
101269,Cash loans,F,Y,Y,0,171000,171000,13360.5,171000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.02461,-21586,-624,-1939,-4221,4,1,1,0,1,0,0,Sales staff,2,2,2,WEDNESDAY,12,0,0,0,0,0,0,Self-employed,,0.65358731,0.76102637,0.1278,0.1428,0.9752,0.66,0.0572,0,0.2414,0.1667,0.2083,0.1373,0.0992,0.0967,0.0232,0.1079,0.1303,0.1482,0.9752,0.6733,0.0578,0,0.2414,0.1667,0.2083,0.1404,0.1084,0.1008,0.0233,0.1142,0.1291,0.1428,0.9752,0.6645,0.0576,0,0.2414,0.1667,0.2083,0.1397,0.1009,0.0984,0.0233,0.1101,reg oper account,block of flats,0.1225,"Stone, brick",No,1,0,1,0,-585,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101271,Cash loans,F,N,Y,0,135000,509400,28444.5,450000,Other_B,Working,Secondary / secondary special,Married,House / apartment,0.020246,-16945,-10134,-1223,-492,,1,1,1,1,1,0,Laborers,2,3,3,SUNDAY,12,0,0,0,0,0,0,Business Entity Type 2,0.656127085,0.136826864,0.456109739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-409,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101279,Cash loans,F,N,Y,0,67500,334152,14287.5,270000,Unaccompanied,Pensioner,Lower secondary,Married,House / apartment,0.018634,-23516,365243,-8299,-4545,,1,0,0,1,1,0,,2,2,2,TUESDAY,9,0,0,0,0,0,0,XNA,0.636226218,0.465636567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-1981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101281,Cash loans,F,N,Y,0,225000,248760,25618.5,225000,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.02461,-24697,365243,-729,-4827,,1,0,0,1,0,1,,1,2,2,SATURDAY,12,0,0,0,0,0,0,XNA,,0.118796974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101287,Cash loans,F,N,N,2,157500,500490,52686,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.010643,-11892,-1344,-3188,-4320,,1,1,0,1,0,0,Sales staff,4,2,2,THURSDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.657573572,0.690364983,,0.1814,0.1265,0.9851,0.796,0.031,0.2,0.1724,0.3333,0.375,0.1171,0.1479,0.1874,0,0,0.1849,0.1312,0.9851,0.804,0.0312,0.2014,0.1724,0.3333,0.375,0.1198,0.1616,0.1952,0,0,0.1832,0.1265,0.9851,0.7987,0.0311,0.2,0.1724,0.3333,0.375,0.1191,0.1505,0.1908,0,0,reg oper account,block of flats,0.1474,Panel,No,3,1,3,0,-332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
101292,Cash loans,F,N,Y,0,126000,521568,22054.5,360000,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.022625,-22428,365243,-11719,-3716,,1,0,0,1,0,0,,1,2,2,WEDNESDAY,12,0,0,0,0,0,0,XNA,,0.741287132,,0.0196,,0,,,0,0.1379,0.125,,,,,,0.0326,0.02,,0,,,0,0.1379,0.125,,,,,,0.0345,0.0198,,0,,,0,0.1379,0.125,,,,,,0.0333,,block of flats,0.0363,"Stone, brick",No,0,0,0,0,-1569,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101294,Cash loans,F,N,Y,0,135000,395766,20335.5,283500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-16278,-5899,-1066,-5820,,1,1,0,1,0,0,,2,2,2,THURSDAY,9,0,0,0,0,0,0,Industry: type 11,0.68214328,0.319491887,0.652896552,0.0082,0,0.9727,0.626,0.0006,0,0.0345,0.0417,0.0417,0.0192,0.0067,0.0036,0,0,0.0084,0,0.9727,0.6406,0.0006,0,0.0345,0.0417,0.0417,0.0197,0.0073,0.0037,0,0,0.0083,0,0.9727,0.631,0.0006,0,0.0345,0.0417,0.0417,0.0196,0.0068,0.0036,0,0,reg oper account,block of flats,0.0041,"Stone, brick",No,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101296,Cash loans,F,Y,Y,0,90000,817560,30951,675000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.01885,-21092,365243,-1961,-4576,16,1,0,0,1,0,0,,2,2,2,TUESDAY,10,0,0,0,0,0,0,XNA,,0.536918122,0.377404249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-598,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
101297,Cash loans,F,N,Y,0,202500,225000,22383,225000,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.018209,-14931,-443,-1161,-4556,,1,1,0,1,0,1,Core staff,2,3,3,MONDAY,10,0,0,0,0,0,0,Self-employed,0.524459887,0.450535726,0.739411754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101299,Cash loans,F,Y,N,0,202500,1350000,41904,1350000,Unaccompanied,Working,Higher education,Married,House / apartment,0.04622,-12749,-3188,-1195,-3821,8,1,1,0,1,0,0,High skill tech staff,2,1,1,SUNDAY,13,0,0,0,0,1,1,Security Ministries,0.799929249,0.381935355,0.175605979,0.2113,0.1023,0.9945,0.9252,0.0003,0.24,0.2069,0.3333,0.375,,0.1723,0.2401,0,0.4168,0.2153,0.1061,0.9945,0.9281,0.0003,0.2417,0.2069,0.3333,0.375,,0.1882,0.2502,0,0.4412,0.2134,0.1023,0.9945,0.9262,0.0003,0.24,0.2069,0.3333,0.375,,0.1753,0.2445,0,0.4255,reg oper account,block of flats,0.2795,"Stone, brick",No,0,0,0,0,-778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
